1400000US04013216810|69922|15164
1400000US04013216813|109917|34990
1400000US04013216816|140582|12657
1400000US04013216819|111647|6137
1400000US04013216820|82255|27195
1400000US04013216821|115050|23712
1400000US04013216822|150821|4615
1400000US04013216826|88914|11496
1400000US04013216829|171964|37004
1400000US04013216830|57134|11119
1400000US04013216831|119813|28951
1400000US04013216832|93891|13879
1400000US04013216833|82072|25786
1400000US04013216834|117961|57253
1400000US04013216835|88977|11357
1400000US04013216836|116378|5128
1400000US04013216837|74116|14187
1400000US04013216838|150583|21526
1400000US04013216839|148214|22741
1400000US04013216840|127837|33223
1400000US04013216841|121170|17004
1400000US04013216842|166111|31990
1400000US04013216843|143950|28870
1400000US04013216844|99414|18695
1400000US04013216845|79364|11120
1400000US04013216849|208281|34027
1400000US04013216850|85227|17662
1400000US04013216851|197692|30283
1400000US04013216852|75694|12661
1400000US04013216853|94868|20876
1400000US04013216854|197995|41847
1400000US04013216855|168906|35873
1400000US04013216856|113013|29840
1400000US04013216857|82306|9068
1400000US04013216858|-666666666|-222222222
1400000US04013216859|185000|61019
1400000US04013216860|69750|27359
1400000US04013216861|142368|51505
1400000US04013216901|94020|10808
1400000US04013216902|108342|14020
1400000US04013217001|87589|27406
1400000US04013217002|86767|12274
1400000US04013217101|83106|21645
1400000US04013217102|120408|27579
1400000US04013217201|93674|8387
1400000US04013217203|72898|15566
1400000US04013217204|59281|7461
1400000US04013217300|125417|35845
1400000US04013217400|77671|11348
1400000US04013217501|48898|12004
1400000US04013217502|85235|12566
1400000US04013217600|80930|14113
1400000US04013217700|95811|19397
1400000US04013217800|77167|18709
1400000US04013217900|109338|31099
1400000US04013218000|100906|23752
1400000US04013218100|96250|38926
1400000US04013218200|111563|11782
1400000US04013218300|67511|19944
1400000US04013318400|68844|14831
1400000US04013318501|68482|18310
1400000US04013318700|61375|21313
1400000US04013318800|51810|8612
1400000US04013318900|59075|13955
1400000US04013319001|-666666666|-222222222
1400000US04013319002|64318|16978
1400000US04013319101|23646|5423
1400000US04013319103|54260|8862
1400000US04013319104|59555|11991
1400000US04013319201|46497|9358
1400000US04013319202|41597|6642
1400000US04013319300|47841|12254
1400000US04013319401|69313|26589
1400000US04013319402|85890|4707
1400000US04013319403|83309|13857
1400000US04013319404|92885|16338
1400000US04013319500|95253|18927
1400000US04013319600|76670|14992
1400000US04013319705|71618|25706
1400000US04013319706|67095|10439
1400000US04013319707|-666666666|-222222222
1400000US04013319708|67591|12929
1400000US04013319709|-666666666|-222222222
1400000US04013319710|76098|13703
1400000US04013319801|64063|22344
1400000US04013319802|58223|5205
1400000US04013319902|63544|9963
1400000US04013319903|84710|18889
1400000US04013319904|120370|16569
1400000US04013319905|95893|20972
1400000US04013319906|139665|21264
1400000US04013319907|156558|9834
1400000US04013319908|83889|16021
1400000US04013319909|140896|7625
1400000US04013319910|132318|26416
1400000US04013320001|68121|6970
1400000US04013320002|56423|12409
1400000US04013320007|66528|6072
1400000US04013320100|81481|17345
1400000US04013420104|72372|12922
1400000US04013420105|106774|16198
1400000US04013420107|134989|10034
1400000US04013420108|167188|74374
1400000US04013420109|107829|37623
1400000US04013420110|132917|16499
1400000US04013420111|79632|16735
1400000US04013420112|103611|23303
1400000US04013420113|54597|10344
1400000US04013420114|84694|20903
1400000US04013420115|54787|11143
1400000US04013420116|40887|9913
1400000US04013420202|64909|8016
1400000US04013420206|52827|7994
1400000US04013420207|125417|72040
1400000US04013420208|95570|10849
1400000US04013420209|63705|5511
1400000US04013420210|91174|16800
1400000US04013420211|109120|11786
1400000US04013420212|92661|25284
1400000US04013420213|53063|5895
1400000US04013420214|57388|9958
1400000US04013420215|117500|14981
1400000US04013420216|82717|9551
1400000US04013420301|142000|28524
1400000US04013420302|142171|34009
1400000US04013420303|103281|14786
1400000US04013420304|188125|45003
1400000US04013420401|56620|13037
1400000US04013420402|146333|23844
1400000US04013420503|60549|17431
1400000US04013420504|78800|6560
1400000US04013420505|85609|17157
1400000US04013420506|51966|3307
1400000US04013420602|101375|23721
1400000US04013420603|101397|20062
1400000US04013420604|98851|12887
1400000US04013420704|90000|16381
1400000US04013420705|165750|41997
1400000US04013420706|109276|30795
1400000US04013420707|55000|9664
1400000US04013420708|44545|4797
1400000US04013420709|42537|4866
1400000US04013420710|48044|11117
1400000US04013420800|100588|23345
1400000US04013420901|71090|11534
1400000US04013420902|61313|26005
1400000US04013421001|40152|7354
1400000US04013421002|48822|12130
1400000US04013421101|72059|5612
1400000US04013421102|64659|6851
1400000US04013421201|68474|16613
1400000US04013421202|70288|22453
1400000US04013421302|53192|12004
1400000US04013421303|62828|7910
1400000US04013421304|48548|12172
1400000US04013421400|41371|3303
1400000US04013421501|44000|9283
1400000US04013421502|48141|10375
1400000US04013421601|55721|12986
1400000US04013421602|45671|14147
1400000US04013421701|54625|12107
1400000US04013421702|40847|5433
1400000US04013421801|77200|19594
1400000US04013421802|59473|10599
1400000US04013421901|81002|7089
1400000US04013421902|37333|14870
1400000US04013422001|47284|7323
1400000US04013422002|50573|7970
1400000US04013422102|42165|7786
1400000US04013422103|49655|6667
1400000US04013422104|43839|4472
1400000US04013422105|71188|12949
1400000US04013422106|46759|5049
1400000US04013422107|55938|8859
1400000US04013422203|49503|10646
1400000US04013422209|77000|14957
1400000US04013422210|109144|18130
1400000US04013422211|87198|36277
1400000US04013422212|91389|24244
1400000US04013422213|97296|13135
1400000US04013422215|81667|15293
1400000US04013422216|100213|24118
1400000US04013422217|92286|16919
1400000US04013422218|68153|5051
1400000US04013422219|87411|15513
1400000US04013422220|110139|22885
1400000US04013422221|65571|8759
1400000US04013422222|105500|18286
1400000US04013422223|74500|21653
1400000US04013422224|-666666666|-222222222
1400000US04013422225|-666666666|-222222222
1400000US04013422226|-666666666|-222222222
1400000US04013422227|74844|23248
1400000US04013422301|63872|6927
1400000US04013422302|66091|15273
1400000US04013422304|82755|13411
1400000US04013422305|94280|19063
1400000US04013422307|77074|9482
1400000US04013422308|84835|15826
1400000US04013422309|98500|28794
1400000US04013422401|87679|11923
1400000US04013422402|74974|17819
1400000US04013422403|100000|19518
1400000US04013422404|111172|28346
1400000US04013422501|81339|12389
1400000US04013422502|66607|7611
1400000US04013422503|87594|11689
1400000US04013422504|82817|14255
1400000US04013422506|89300|13221
1400000US04013422507|123864|28137
1400000US04013422508|100389|19510
1400000US04013422509|87391|15979
1400000US04013422510|116472|22928
1400000US04013422511|130395|35890
1400000US04013422512|108155|14564
1400000US04013422513|86023|24939
1400000US04013422514|78182|16575
1400000US04013422607|50865|6006
1400000US04013422609|67220|16224
1400000US04013422610|56765|10480
1400000US04013422615|97813|22146
1400000US04013422617|106516|6597
1400000US04013422618|55486|7178
1400000US04013422620|158750|32701
1400000US04013422621|129453|17306
1400000US04013422622|118828|28425
1400000US04013422623|106382|18734
1400000US04013422624|52696|14614
1400000US04013422625|44723|7400
1400000US04013422626|52198|4893
1400000US04013422627|46739|5453
1400000US04013422628|33717|5125
1400000US04013422629|74602|9918
1400000US04013422630|47727|13619
1400000US04013422632|63252|3986
1400000US04013422633|54648|12489
1400000US04013422634|54820|9508
1400000US04013422636|80446|13557
1400000US04013422637|85156|18626
1400000US04013422638|68421|15108
1400000US04013422639|86962|12825
1400000US04013422640|71443|12578
1400000US04013422642|94375|15662
1400000US04013422643|112500|18289
1400000US04013422647|143092|25963
1400000US04013422648|136250|21220
1400000US04013422649|121667|28374
1400000US04013422650|87917|27490
1400000US04013422651|142297|34906
1400000US04013422652|68693|16835
1400000US04013422653|71389|8434
1400000US04013422654|129219|23634
1400000US04013422655|86523|4660
1400000US04013422656|182340|56651
1400000US04013422657|125469|9812
1400000US04013422658|140281|41586
1400000US04013422659|71679|8195
1400000US04013422660|78241|10922
1400000US04013522801|-666666666|-222222222
1400000US04013522802|41198|11156
