1400000US04013010102|5845|893
1400000US04013010103|3449|445
1400000US04013010104|2942|559
1400000US04013030401|4936|406
1400000US04013030402|4168|345
1400000US04013040502|4521|325
1400000US04013040506|5608|607
1400000US04013040507|6583|537
1400000US04013040512|1524|156
1400000US04013040513|2815|397
1400000US04013040514|2928|209
1400000US04013040515|4723|576
1400000US04013040516|8504|1507
1400000US04013040522|4116|636
1400000US04013040523|3065|327
1400000US04013040524|1657|364
1400000US04013040525|2965|314
1400000US04013040526|2363|336
1400000US04013040527|4498|413
1400000US04013040528|5970|565
1400000US04013040529|3302|307
1400000US04013040530|3659|366
1400000US04013040531|3713|396
1400000US04013040532|7126|1007
1400000US04013040533|2610|287
1400000US04013040534|3425|438
1400000US04013040535|5742|666
1400000US04013040536|6165|833
1400000US04013040537|2668|654
1400000US04013040538|4482|700
1400000US04013040539|6737|726
1400000US04013040540|5540|839
1400000US04013040541|4850|1100
1400000US04013050603|5918|989
1400000US04013050604|3457|431
1400000US04013050609|5666|471
1400000US04013050611|7488|1205
1400000US04013050612|10837|2191
1400000US04013050613|5638|826
1400000US04013050614|4054|458
1400000US04013050615|5130|715
1400000US04013050616|3021|491
1400000US04013050617|5540|819
1400000US04013050618|8309|2475
1400000US04013050619|8240|1307
1400000US04013050620|8030|1173
1400000US04013050621|7820|851
1400000US04013050701|7619|894
1400000US04013050702|6444|926
1400000US04013060801|5922|1025
1400000US04013060802|3062|284
1400000US04013060901|4810|452
1400000US04013060902|3805|680
1400000US04013060903|5579|944
1400000US04013060904|4035|445
1400000US04013061010|6180|270
1400000US04013061011|8097|1322
1400000US04013061013|6973|1290
1400000US04013061014|6265|843
1400000US04013061015|5425|783
1400000US04013061017|4665|123
1400000US04013061018|5512|632
1400000US04013061020|3576|291
1400000US04013061021|1843|331
1400000US04013061024|2237|358
1400000US04013061026|6249|749
1400000US04013061027|6300|1789
1400000US04013061028|2866|393
1400000US04013061029|5110|755
1400000US04013061031|6938|890
1400000US04013061032|5971|745
1400000US04013061033|5387|511
1400000US04013061034|8334|1244
1400000US04013061035|7031|1068
1400000US04013061036|4973|466
1400000US04013061037|6230|541
1400000US04013061038|4984|1160
1400000US04013061039|5728|695
1400000US04013061040|4764|880
1400000US04013061041|4712|769
1400000US04013061042|2439|327
1400000US04013061043|2446|300
1400000US04013061044|9488|757
1400000US04013061045|8209|940
1400000US04013061046|6188|798
1400000US04013061047|4026|516
1400000US04013061048|4370|707
1400000US04013061049|5815|830
1400000US04013061050|6291|899
1400000US04013061051|4666|1435
1400000US04013061052|8518|1623
1400000US04013061053|7504|838
1400000US04013061054|6765|841
1400000US04013061055|5992|872
1400000US04013061056|3615|773
1400000US04013061057|3400|364
1400000US04013061058|3405|473
1400000US04013061059|5280|1103
1400000US04013061060|3083|350
1400000US04013061061|4948|881
1400000US04013061062|7752|936
1400000US04013061063|1421|163
1400000US04013061064|2688|348
1400000US04013061100|2573|294
1400000US04013061200|5909|935
1400000US04013061300|2380|499
1400000US04013061401|2075|425
1400000US04013061402|6510|765
1400000US04013071503|4344|493
1400000US04013071504|3406|415
1400000US04013071505|6199|714
1400000US04013071506|4123|681
1400000US04013071509|5305|663
1400000US04013071510|4303|502
