1400000US21117060700|908|235|734|216|717|217|17|20|17|20|0|12|0|12|0|12|0|12|17|17|17|17|0|12|0|12|0|12|0|12|0|12|0|12|27|28|90|49|0|12|40|30
1400000US21117060900|991|170|807|163|632|150|175|104|148|97|22|41|5|10|0|12|0|12|68|50|68|50|0|12|0|12|0|12|0|12|0|12|0|12|9|13|63|55|0|12|44|39
1400000US21117061000|1168|177|976|191|927|200|49|29|39|23|0|12|10|18|0|12|0|12|50|46|50|46|0|12|0|12|0|12|0|12|0|12|0|12|0|12|9|14|14|19|119|55
1400000US21117061100|715|208|558|195|527|188|31|30|31|30|0|12|0|12|0|12|0|12|18|27|18|27|0|12|0|12|0|12|0|12|16|23|0|12|0|12|16|23|10|15|97|45
1400000US21117061200|1098|222|1015|223|906|219|109|56|109|56|0|12|0|12|0|12|0|12|20|26|20|26|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|5|7|58|37
1400000US21117061300|1094|201|802|140|752|132|50|42|50|42|0|12|0|12|0|12|0|12|25|39|25|39|0|12|0|12|0|12|0|12|0|12|0|12|0|12|31|31|44|47|192|191
1400000US21117061400|1433|294|1175|249|1069|251|106|75|99|75|0|12|7|12|0|12|0|12|73|93|73|93|0|12|0|12|0|12|0|12|0|12|0|12|0|12|32|37|3|7|150|81
1400000US21117061600|805|201|652|156|535|160|117|66|117|66|0|12|0|12|0|12|0|12|71|66|71|66|0|12|0|12|0|12|0|12|0|12|12|13|0|12|0|12|11|25|59|44
1400000US21117063604|3506|441|3199|462|2983|464|216|134|119|135|53|58|44|53|0|17|0|17|7|14|7|14|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|300|163
1400000US21117063606|2664|306|2211|283|2032|285|179|93|150|89|0|12|29|35|0|12|0|12|31|34|31|34|0|12|0|12|0|12|0|12|0|12|23|18|0|12|33|30|80|123|286|146
1400000US21117063607|1540|372|1340|362|981|359|359|187|287|156|54|57|18|30|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|10|16|140|166|50|62
1400000US21117063608|3843|497|3136|468|3030|463|106|62|49|44|16|26|0|17|41|45|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|47|58|0|17|660|314
1400000US21117063609|3191|623|2910|602|2731|589|179|109|151|106|28|43|0|17|0|17|0|17|28|46|28|46|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|54|82|199|106
1400000US21117063610|3240|436|2837|459|2578|426|259|161|220|145|39|63|0|17|0|17|0|17|16|25|16|25|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|21|33|366|207
1400000US21117063701|1719|203|1661|209|1580|212|81|58|61|53|20|22|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|10|16|6|10|42|32
1400000US21117063702|2017|303|1830|277|1567|269|263|145|213|136|50|50|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|18|23|169|81
1400000US21117063800|2101|550|1547|324|1369|313|178|132|178|132|0|12|0|12|0|12|0|12|93|101|93|101|0|12|0|12|0|12|0|12|3|7|0|12|0|12|99|150|27|38|332|249
1400000US21117064001|1642|263|1286|268|1241|272|45|52|45|52|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|58|46|33|47|265|106
1400000US21117064002|1832|450|1559|427|1398|428|161|144|161|144|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|17|25|0|12|0|12|0|12|24|35|232|112
1400000US21117064300|1857|294|1484|225|1399|225|85|58|69|56|16|21|0|12|0|12|0|12|72|71|72|71|0|12|0|12|0|12|0|12|0|12|0|12|0|12|17|22|29|31|255|198
1400000US21117064400|1775|257|1545|256|1362|253|183|111|172|107|0|12|11|17|0|12|0|12|22|26|22|26|0|12|0|12|0|12|0|12|0|12|38|47|0|12|58|60|0|12|112|67
1400000US21117064500|1789|292|1484|248|1387|233|97|69|78|66|19|28|0|12|0|12|0|12|33|37|33|37|0|12|0|12|0|12|0|12|0|12|0|12|0|12|11|16|0|12|261|141
1400000US21117064600|2995|298|2752|305|2654|302|98|76|75|70|0|17|23|33|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|31|49|0|17|212|123
1400000US21117064700|3036|496|2614|499|2452|507|162|117|141|107|21|37|0|17|0|17|0|17|32|37|32|37|0|17|0|17|0|17|0|17|25|38|0|17|0|17|0|17|8|16|357|190
1400000US21117064800|2105|292|1808|285|1660|275|148|91|100|73|0|12|48|38|0|12|0|12|29|41|29|41|0|12|0|12|0|12|0|12|5|19|0|12|0|12|11|18|0|12|252|116
1400000US21117064900|1669|251|1293|231|1150|264|143|87|42|40|32|34|69|81|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|376|161
1400000US21117065000|1495|346|1203|344|1138|352|65|39|54|34|0|12|0|12|11|18|0|12|68|50|68|50|0|12|0|12|0|12|0|12|0|12|0|12|0|12|9|15|22|28|193|109
1400000US21117065100|1366|281|1005|204|924|196|81|85|81|85|0|12|0|12|0|12|0|12|61|55|61|55|0|12|0|12|0|12|0|12|0|12|0|12|48|71|21|33|44|71|187|92
1400000US21117065200|1993|200|1707|184|1577|206|130|97|94|72|27|37|0|12|0|12|9|13|0|12|0|12|0|12|0|12|0|12|0|12|32|53|0|12|0|12|0|12|22|32|232|86
1400000US21117065300|4984|485|4300|431|4065|429|235|108|159|99|59|66|17|27|0|19|0|19|71|77|57|73|0|19|14|22|0|19|0|19|0|19|18|29|0|19|0|19|75|83|520|253
1400000US21117065400|708|140|493|127|468|122|25|24|25|24|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|13|22|0|12|4|7|139|73|10|10|49|26
1400000US21117065501|2153|265|1906|290|1710|261|196|112|140|92|22|35|0|12|34|50|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|30|39|13|22|204|83
1400000US21117065502|2211|485|1655|397|1585|405|70|52|70|52|0|12|0|12|0|12|0|12|11|18|11|18|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|43|42|502|174
1400000US21117065600|3352|429|3012|437|2455|397|557|338|323|199|123|123|111|171|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|340|204
1400000US21117065700|1573|430|1501|431|1368|442|133|92|78|41|0|12|0|12|55|80|0|12|5|8|5|8|0|12|0|12|0|12|0|12|0|12|0|12|0|12|27|29|0|12|40|39
1400000US21117065800|1781|318|1558|328|1347|292|211|110|133|75|69|103|9|14|0|12|0|12|9|15|9|15|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|19|30|195|68
1400000US21117065900|670|127|597|127|547|118|50|39|48|39|2|4|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|73|36
1400000US21117066801|2277|419|1933|423|1817|421|116|77|85|68|31|38|0|12|0|12|0|12|57|54|57|54|0|12|0|12|0|12|0|12|0|12|19|31|0|12|36|42|2|4|230|95
